time,clock_1,delta_t_1,,,x,y,z,clock_2,delta_t,,change_x,change_y,change_z,,c_vx,c_vy,c_vz,,c_ax,c_ay,c_az,,next_vx,next_vy,next_vz,,next_x,next_y,next_z
36.219018,0.539356999999995,0.0100300000000004,,,0.392023861408233,-0.163289979100227,1.6528787612915,0.511101314,0.008333333,,0.0236165357169916,0.0180953100914076,0.0110655426979014,,2.83398439939837,2.17143729782641,1.32786517686277,,-0.00401819428531518,-0.170143256126434,-9.80811727253457,,2.83395091444733,2.1700194374154,1.24613086952769,,0.415640257604601,-0.145200576760296,1.6639443039894
36.219036,0.539375,1.80000000042924E-05,,,0.404202669858932,-0.155331596732139,1.65180134773254,0.519434647,0.008333333,,-0.0111202710354717,-0.00848790859244608,-0.00511431694032982,,-1.33443257763391,-1.01854907183549,-0.613718057388301,,0.000887811768790241,-0.0798372419123849,-9.81040831295878,,-1.3344251792028,-1.01921438215815,-0.695471456726155,,0.393082429650255,-0.163822277450819,1.64668703079221
36.229181,0.549519999999994,0.0101449999999943,,,0.419794261455535,-0.14495526254177,1.64908576011657,0.52776798,0.008333333,,-0.0225578279543455,-0.018621700690523,-0.0172572731971912,,-2.70693946279904,-2.23460417224693,-2.07087286649786,,0.00410637847298472,-0.182037848736836,-9.81314147688788,,-2.7069052429798,-2.23612115425905,-2.15264904220087,,0.397236576083764,-0.163583283990424,1.63182848691938
36.238953,0.559291999999999,0.00977200000000522,,,0.436774373054504,-0.133014887571334,1.6422494649887,0.536101313,0.008333333,,0.00415414643350859,0.000238993460394576,-0.0148585438728313,,0.498497591960934,0.0286792163945178,-1.78302533606076,,-0.000343571801346378,-0.0827057511923568,-9.81122888703263,,0.498494728862704,0.0279900018288168,-1.86478557351563,,0.440928507558437,-0.132778765838182,1.62739092111587
36.248981,0.569319999999998,0.0100279999999984,,,0.453792423009872,-0.120691657066345,1.6307760477066,0.544434646,0.008333333,,0.0436919314746732,0.0308045181522424,-0.00443756580351007,,5.24303198668206,3.69654232613078,-0.532507917721525,,-0.0125626391165329,-0.287527666837414,-9.81127592294192,,5.24292729802694,3.69414626233631,-0.614268547142282,,0.497483918281833,-0.0898971225128469,1.62633848190309
36.258969,0.579307999999998,0.00998799999999989,,,0.46876636147499,-0.109299942851066,1.61550235748291,0.552767979,0.008333333,,0.0565554107233958,0.0428816433253347,-0.00105243921277887,,6.78664955827348,5.14579740487206,-0.126292710585172,,-0.0215172986555345,-0.380464015384354,-9.81040041524884,,6.78647024745852,5.14262687153735,-0.208046044108779,,0.52532102507002,-0.0664315100807642,1.61444991827013
36.269074,0.589413,0.0101050000000029,,,0.480960756540298,-0.0998501777648925,1.59782004356384,0.561101312,0.008333333,,0.0278371067881872,0.0234656124320828,-0.0118885636329589,,3.34045294820058,2.81587360448488,-1.42662769302017,,-0.00571459948654328,-0.205287120174727,-9.81244056899122,,3.3404053265401,2.81416287855185,-1.50839802782429,,0.508797664904908,-0.0763916933572456,1.58593147993088
36.269102,0.589440999999994,2.79999999932556E-05,,,0.489933401346206,-0.092629924416542,1.57998847961425,0.569434645,0.008333333,,-0.0165233601651124,-0.00996018327648139,-0.0285184383392498,,-1.98280329912561,-1.19522204098665,-3.42221273759849,,0.00304943280702173,-0.184552825608701,-9.81526315837746,,-1.98277788718657,-1.19675998113854,-3.50400659397988,,0.473410147064169,-0.102596515776733,1.551470041275
36.278975,0.599314,0.00987300000000602,,,0.496674627065658,-0.0875360816717147,1.56422245502471,0.577767978000001,0.008333333,,-0.035387517840739,-0.0262048224194877,-0.034461438655881,,-4.24650231074877,-3.14457881612168,-4.13537280412064,,0.010605918051822,-0.299707882862927,-9.82032836481996,,-4.24641392810188,-3.1470763817123,-4.21720887055403,,0.461287477485933,-0.11375131061408,1.52976101636883
36.289234,0.609572999999998,0.0102589999999978,,,0.50284457206726,-0.0830351859331131,1.5515421628952,0.586101311000001,0.008333333,,-0.0121226695782357,-0.0111547948373471,-0.0217090249061713,,-1.4547204075771,-1.33857543402467,-2.60508309294388,,0.00177076567156607,-0.14607060434487,-9.81317105038778,,-1.4547056511971,-1.33979268901219,-2.68685951509272,,0.490721963973938,-0.0941950526660387,1.52983313798903
36.298943,0.619281999999998,0.00970900000000086,,,0.510644316673278,-0.0779376775026321,1.54188442230224,0.594434644000001,0.008333333,,0.0294344864880055,0.0195562579480417,7.2121620199761E-05,,3.53213851984619,2.34675104763505,0.00865459477015511,,-0.00557538549230737,-0.189416774591238,-9.80998633895533,,3.53209205830228,2.34517257457659,-0.0730952881178105,,0.540078609571525,-0.0583879965254042,1.54195654392244
36.308994,0.629332999999996,0.0100509999999971,,,0.520888984203338,-0.0711476132273674,1.53369390964508,0.602767977000001,0.008333333,,0.0493566455975865,0.0358070561406345,0.0121234059334112,,5.92279770862229,4.29684690875001,1.4548087702017,,-0.0164473695690547,-0.33323515749334,-9.80596005491442,,5.9226606472147,4.29406994921532,1.3730924396794,,0.570245058711749,-0.035352127750998,1.54581731557849
36.318974,0.639312999999994,0.00997999999999877,,,0.533866465091705,-0.0626779943704605,1.52507507801055,0.611101310000001,0.008333333,,0.0301664491402239,0.0230358687744062,0.00386077165605125,,3.61997404162583,2.76430436350092,0.463292617257855,,-0.00616887185209856,-0.204494464145367,-9.80921049356901,,3.61992263436246,2.76260024303454,0.38154919974785,,0.564032700035007,-0.0396492260977136,1.5289358496666
36.328985,0.649324,0.0100110000000058,,,0.550029575824737,-0.052216999232769,1.51415884494781,0.619434643000001,0.008333333,,-0.00621235867674219,-0.00429709834671554,-0.0168814659118899,,-0.745483071028386,-0.515651822231937,-2.02577599045783,,0.000615830579172048,-0.0991299136473869,-9.81167345825809,,-0.745477939107098,-0.516477904812622,-2.10753993267275,,0.543817238530999,-0.0565175395900997,1.49727737903592
36.329005,0.649343999999999,1.99999999992428E-05,,,0.567122459411621,-0.0393520444631576,1.49875950813293,0.627767976000001,0.008333333,,-0.0202154615040074,-0.0168683134923862,-0.0316584706306811,,-2.42585547751511,-2.02419770005425,-3.79901662764239,,0.00446162116019083,-0.220703403645095,-9.81698713222239,,-2.42581829734026,-2.02603689501106,-3.88082485047192,,0.546907152825003,-0.0562280212675573,1.46710103750225
36.338943,0.659281999999998,0.00993799999999823,,,0.584078192710876,-0.0277622528374195,1.47870230674743,0.636101309000001,0.008333333,,0.00308991429400329,0.000289518322542447,-0.0301763415336713,,0.370789730111984,0.0347422000947816,-3.621161128887,,-0.000502414864015422,-0.162598317044093,-9.81490662234792,,0.370785543321618,0.0333872141736136,-3.70295201413493,,0.58716808955992,-0.0274783802893228,1.44852596521376
36.349207,0.669545999999997,0.0102639999999994,,,0.598359584808349,-0.0169737841933965,1.45523679256439,0.644434642000001,0.008333333,,0.0402609367349176,0.0287496409782345,-0.0185750722884901,,4.83131260144262,3.44995705538642,-2.22900876377916,,-0.0114037232874027,-0.283245354237187,-9.81526130293034,,4.83121757041902,3.44759667752886,-2.31080260469849,,0.638620125580684,0.0117660218774916,1.4366617202759
36.358969,0.679307999999999,0.00976200000000205,,,0.609593570232391,-0.0084092216566205,1.43012106418609,0.652767975000001,0.008333333,,0.051452036020764,0.0392444021668143,-0.0118642449378588,,6.17424456946146,4.70932844839086,-1.42370944949143,,-0.0181434881443715,-0.352629158096864,-9.81418367870389,,6.17409337373297,4.70638987219093,-1.50549431020923,,0.661044976270978,0.0308229364431839,1.41825681924823
36.369118,0.689456999999997,0.0101489999999984,,,0.617595851421356,-0.00241032079793512,1.40525150299072,0.661101308000001,0.008333333,,0.022424850690294,0.0190569145656923,-0.0184049010276688,,2.69098219047457,2.28682983935627,-2.20858821166378,,-0.00417203822741463,-0.186045306835438,-9.81342414545897,,2.69094742349073,2.28527946186132,-2.29036674293813,,0.640020557249223,0.0166401338617866,1.38684660196305
36.369134,0.689473,1.60000000022364E-05,,,0.623822569847106,0.00297883618623018,1.38326895236969,0.669434641000001,0.008333333,,-0.021024419021755,-0.0141828025813972,-0.03141021728518,,-2.52293038352782,-1.70193637784512,-3.76922622499065,,0.00454939098999071,-0.216386050205869,-9.81679673285445,,-2.52289247193775,-1.70373959485804,-3.85103286115884,,0.602798308790303,-0.011211479799087,1.35185873508451
36.378963,0.699301999999996,0.00982899999999631,,,0.630579471588134,0.00710076279938221,1.36446595191955,0.677767974000001,0.008333333,,-0.0372222484589198,-0.0278516136608737,-0.0349878668785413,,-4.46666999373717,-3.34219377299259,-4.19854419336672,,0.0116083303300937,-0.311865371134289,-9.82091150408927,,-4.46657325765496,-3.34479265098142,-4.28038511929383,,0.593357626196207,-0.0207616795193451,1.32947808504101
36.38917,0.709508999999997,0.0102070000000012,,,0.638946712017059,0.0123536139726638,1.34831547737121,0.686101307000001,0.008333333,,-0.00944068259409603,-0.00955019972025807,-0.0223806500435013,,-1.1328819566068,-1.14602401227193,-2.68567811264728,,0.0013207295320575,-0.139897673594434,-9.81313100087462,,-1.13287095052781,-1.14718982617192,-2.76745420105019,,0.629506075281624,0.00279855669468341,1.32593482732771
36.398968,0.719307000000001,0.00979800000000353,,,0.650093019008636,0.0194072090089321,1.33306336402893,0.694434640000001,0.008333333,,0.0361484490854163,0.0235602362140285,-0.00354325771329989,,4.33781406376251,2.82722845877256,-0.425190942603624,,-0.00838841248890674,-0.2320545611538,-9.81082222911372,,4.3377441603279,2.8252946708403,-0.506947791242631,,0.686241176829753,0.0429593877735651,1.32952010631563
36.409228,0.729566999999996,0.0102599999999953,,,0.664101839065551,0.0285663977265357,1.31658089160919,0.702767973000001,0.008333333,,0.0567351015481294,0.0401608310788817,0.00358527898792138,,6.80821245810403,4.8192999222378,0.430233495759906,,-0.0211663712911246,-0.37307364776934,-9.80866242688971,,6.80803607168366,4.81619097529742,0.348494645472045,,0.720836205670292,0.0687142748603506,1.32016617059711
36.418983,0.739321999999994,0.0097549999999984,,,0.680699110031127,0.0391986817121505,1.2974601984024,0.711101306000001,0.008333333,,0.0345950288405386,0.0257548870867855,-0.00935393571851884,,4.15140362692077,3.09058657403772,-1.12247233112115,,-0.00818335339992048,-0.236547089977598,-9.81221264627405,,4.15133543231183,3.08861534836676,-1.20424076656937,,0.715293854727473,0.0649453553589688,1.28810626268388
36.429112,0.749451000000001,0.0101290000000063,,,0.697921276092529,0.0519416630268096,1.2735207080841,0.719434639000001,0.008333333,,-0.00554235094281852,-0.00376891950138181,-0.0320599079132302,,-0.665082139741508,-0.452270358256631,-3.84718910347519,,0.000972993901900677,-0.175556169564006,-9.81562831462982,,-0.665074031459316,-0.453733326277813,-3.92898600282523,,0.692378958934218,0.0481666478255834,1.24146080017087
36.42913,0.749468999999998,1.79999999971869E-05,,,0.714237451553344,0.0632649362087249,1.24515557289123,0.727767972000001,0.008333333,,-0.0229148957932549,-0.0167787075333855,-0.0466454625130113,,-2.74978760518209,-2.01344498454406,-5.59745572545958,,0.00670759502317914,-0.292717675161916,-9.82365395134366,,-2.74973170855913,-2.01588429840617,-5.67931950511289,,0.691322788662675,0.0464760648679872,1.19851011037822
36.438972,0.759310999999997,0.00984199999999902,,,0.727680325508117,0.0732431560754776,1.21365797519683,0.736101305000002,0.008333333,,-0.00105617027154281,-0.00169058295759617,-0.042950689792651,,-0.126740437654755,-0.202869963026339,-5.15408298128144,,0.000243408700626002,-0.230463503077435,-9.81989856642921,,-0.126738409248997,-0.20479049214183,-5.23591546606172,,0.726624163688265,0.0715445709135537,1.17070728540418
36.449188,0.769526999999997,0.0102159999999998,,,0.738024413585662,0.0810546055436134,1.18122398853302,0.744434638000002,0.008333333,,0.0353013750255892,0.0250685060455665,-0.0278028249740399,,4.23616517251731,3.00822084579681,-3.33633913033835,,-0.00973607158537673,-0.275798650288247,-9.81766798160204,,4.23608403859067,3.00592252380301,-3.41815302691248,,0.773325450553237,0.106113535247922,1.15342116355898
36.458977,0.779315999999994,0.00978899999999783,,,0.745566546916961,0.0865068659186363,1.1502091884613,0.752767971000002,0.008333333,,0.0467012868649724,0.0345689643343684,-0.0172861218451987,,5.60415464796288,4.14827588605525,-2.07433470439724,,-0.0151744329433415,-0.324925370626624,-9.81561669954725,,5.60402819436008,4.14556817474167,-2.15613150695492,,0.792267306891943,0.121064548122983,1.1329230666161
36.469213,0.789552000000001,0.0102360000000061,,,0.751890659332275,0.0909667313098907,1.12186694145202,0.761101304000002,0.008333333,,0.0189418563387058,0.0149510128750607,-0.020498096942879,,2.27302285156561,1.79412161677215,-2.45977173153634,,-0.00321461697824941,-0.169709711697087,-9.81347872612252,,2.27299606309187,1.79270736923124,-2.54155071764954,,0.770832404052345,0.1059118514871,1.10136884450914
36.478991,0.799329999999998,0.00977799999999718,,,0.758617877960205,0.0954172611236572,1.09690523147583,0.769434637000002,0.008333333,,-0.0214349028395981,-0.0151526966358828,-0.0315542221069602,,-2.57218844363932,-1.81832366903888,-3.7865068042955,,0.00471575498693152,-0.220003562517661,-9.81694204127601,,-2.57214914568266,-1.82015703198652,-3.86831465136715,,0.737183138862086,0.0802569254757981,1.06535100936887
36.479019,0.799357999999998,2.80000000003611E-05,,,0.767768502235412,0.100726932287216,1.07398533821105,0.777767970000002,0.008333333,,-0.0336492651902584,-0.0256549260113018,-0.0360178351402711,,-4.03791198434748,-3.07859124449987,-4.32214038971815,,0.0100221344543343,-0.297841108792941,-9.8207275919545,,-4.0378284665637,-3.08107325364053,-4.4039797830442,,0.734119585035906,0.0750616645715751,1.03796750307078
36.48926,0.809598999999999,0.0102410000000006,,,0.779651701450347,0.108530350029468,1.05141901969909,0.786101303000002,0.008333333,,-0.00306355382618084,-0.00519526090422307,-0.0273835062980909,,-0.36762647384676,-0.623431333444021,-3.28602088721175,,0.00046043232403441,-0.150293531681931,-9.81411556387138,,-0.36762263691088,-0.624683779491273,-3.36780518030597,,0.776588163611398,0.103329870600257,1.024035513401
36.499059,0.819398,0.009799000000001,,,0.794736802577972,0.117963455617427,1.0274863243103,0.794434636000002,0.008333333,,0.0424685785754929,0.0282682060286817,-0.0139319896697798,,5.09622963290834,3.3921848591292,-1.67183882724713,,-0.0120381858711824,-0.283461002816073,-9.81394917576302,,5.09612931469675,3.38982268420022,-1.75362173377384,,0.837204963160933,0.146221819250965,1.01355433464052
36.509223,0.829561999999996,0.0101639999999961,,,0.811524927616119,0.128911212086677,0.999557793140411,0.802767969000002,0.008333333,,0.0606167995495349,0.0428919486507082,-0.0104811787604788,,7.27401623690484,5.14703404396634,-1.25774150156712,,-0.0243657239305369,-0.401963219958944,-9.81421304836353,,7.27381318921354,5.14368435060067,-1.33952660703208,,0.872140881133641,0.171789203682253,0.989076614379932
36.519163,0.839501999999996,0.00994000000000028,,,0.828678429126739,0.141254618763923,0.966942369937896,0.811101302000002,0.008333333,,0.0349359179727075,0.0255673844312882,-0.024477720260588,,4.19231032441731,3.06808625447803,-2.93732654876363,,-0.00931282289937772,-0.266568718951455,-9.81652499453272,,4.19223271756292,3.06586484857563,-3.01913092044589,,0.863614023737566,0.166812747337655,0.942464649677308
36.519187,0.839525999999999,2.40000000033547E-05,,,0.84390765428543,0.152241095900535,0.930481851100921,0.819434635000002,0.008333333,,-0.00852685739607473,-0.00497645634459842,-0.0466119647026243,,-1.02322292845788,-0.597174785238802,-5.59343598805236,,0.00217761371722482,-0.255382917301662,-9.82190389952692,,-1.02320478167763,-0.599302976131188,-5.67528518394111,,0.835380872500937,0.14725577209424,0.883869886398297
36.529195,0.849533999999999,0.0100079999999991,,,0.856276035308837,0.161428779363632,0.891515672206878,0.827767968000002,0.008333333,,-0.0282331512366294,-0.019556975243415,-0.0585947632790113,,-3.38797828391466,-2.34683712308329,-7.03137187473623,,0.0102780964559542,-0.364043544760936,-9.83133104532852,,-3.38789263311429,-2.34987081916828,-7.11329963017019,,0.828043240950528,0.141859163720368,0.832920908927867
36.53921,0.859548999999994,0.0100149999999957,,,0.865599691867828,0.168341159820556,0.852426528930664,0.836101301000002,0.008333333,,-0.00733763155040845,-0.00539660837387124,-0.0509489774704299,,-0.880515821269647,-0.64759303076827,-6.11387754100669,,0.00203557822919433,-0.277416250081543,-9.82413407427534,,-0.880498858118416,-0.649904832759811,-6.19574532168428,,0.858262130997214,0.162934918938772,0.801477551460234
36.549072,0.869411,0.00986200000000537,,,0.872732043266296,0.173195496201515,0.814945518970489,0.844434634000002,0.008333333,,0.0302188900466854,0.0210757552184035,-0.0314433574676327,,3.62626695065293,2.52909072737205,-3.77320304704405,,-0.00784534875243124,-0.259617369807789,-9.81816324176367,,3.62620157274927,2.52692724937686,-3.85502107078602,,0.902950660905061,0.194262236928632,0.783502161502856
36.559258,0.879596999999997,0.0101859999999974,,,0.878856003284454,0.177258357405662,0.78044855594635,0.852767967000002,0.008333333,,0.0446885299078469,0.0313273179898605,-0.0179753899573778,,5.36262380344658,3.75927830915439,-2.15704688116721,,-0.0137632748791672,-0.307982269892268,-9.81553610140127,,5.36250910949384,3.75671179034128,-2.23884301207371,,0.92354405530085,0.208574981567562,0.762473165988972
36.569113,0.889451999999999,0.00985500000000172,,,0.886430263519287,0.181895643472671,0.749171376228332,0.861101300000002,0.008333333,,0.0205933943957898,0.0143127446389298,-0.021028995513884,,2.47120742634307,1.71752942537275,-2.52347956260527,,-0.0036126022168077,-0.175425291594779,-9.81368901766997,,2.4711773213258,1.71606754800127,-2.60526030114795,,0.90702353247751,0.19620229695613,0.728142380714448
36.56913,0.889468999999998,1.69999999997117E-05,,,0.896283030509948,0.187621295452117,0.719365894794464,0.869434633000002,0.008333333,,-0.0165205228233404,-0.0123726846114323,-0.0343307852745243,,-1.98246281809936,-1.48472221276077,-4.11969439773069,,0.00354710333518052,-0.214708903169162,-9.81737112525123,,-1.98243325890608,-1.48651145354894,-4.20150582050199,,0.879762630849908,0.175241155671032,0.68503510951994
36.57928,0.899618999999994,0.0101499999999959,,,0.909058690071106,0.195815980434417,0.689361155033111,0.877767966000002,0.008333333,,-0.0272609016276019,-0.0209611412850978,-0.0431072711945082,,-3.27130832616456,-2.51533705482522,-5.17287275025589,,0.00805742540610706,-0.295567091513542,-9.82274109077005,,-3.27124118095552,-2.51780011382264,-5.25472892273806,,0.881798068215197,0.174844576403907,0.646253883838603
36.589001,0.90934,0.00972100000000609,,,0.924703001976013,0.205799624323844,0.657239496707916,0.886101299000003,0.008333333,,0.00203543736528922,-0.000396579267125025,-0.0387812256813369,,0.244252493604806,-0.0475895139585835,-4.65374726791032,,-0.000423705457440984,-0.208164331001548,-9.81807286789938,,0.244248962726135,-0.0493242166475416,-4.73556453853679,,0.926738424629308,0.205395817129137,0.618458271026579
36.598988,0.919326999999996,0.00998699999999531,,,0.941824495792388,0.217095345258712,0.620833575725555,0.894434632000003,0.008333333,,0.0449403564141111,0.0305512407252303,-0.0277956128120237,,5.39284298540705,3.6661490336736,-3.33547367086179,,-0.0147027983035455,-0.327162476595955,-9.81909368152608,,5.39272046209276,3.66342267981102,-3.41729944826814,,0.98676434169271,0.247635226176636,0.593037962913531
36.60932,0.929658999999994,0.0103319999999982,,,0.958310484886169,0.228564143180847,0.580023467540741,0.902767965000003,0.008333333,,0.0600259170634017,0.0422394090474985,-0.0254203081130479,,7.20311033573261,5.06872928844899,-3.05043709558323,,-0.0249912045361822,-0.416340236997721,-9.82058349710434,,7.20290207570314,5.06525978661279,-3.1322752881189,,1.01833553419948,0.270789095971273,0.554603159427693
36.618994,0.939332999999998,0.00967400000000396,,,0.972762405872345,0.238838881254196,0.535533249378204,0.911101298000003,0.008333333,,0.0315711925067727,0.023153869794637,-0.0384348034858382,,3.78854325235445,2.77846448649502,-4.61217660278764,,-0.00928420041170495,-0.294071895121266,-9.8213025954997,,3.78846588402078,2.77601388746703,-4.69402078780971,,1.00433327601107,0.261982540219958,0.497098445892366
36.629253,0.949591999999996,0.0102589999999978,,,0.984122812747955,0.24710202217102,0.489557653665542,0.919434631000003,0.008333333,,-0.0140022581884089,-0.00880655575131478,-0.0575047135353273,,-1.68027104981992,-1.05678673242924,-6.90056590026191,,0.00449085772618043,-0.320723819383502,-9.8284431313576,,-1.68023362600703,-1.0594594308172,-6.98246958974707,,0.970120710492094,0.238284330176868,0.432052940130215
36.629272,0.949610999999997,1.90000000017676E-05,,,0.992522180080413,0.25323674082756,0.444075971841812,0.927767964000003,0.008333333,,-0.0342125655189802,-0.0236982100430906,-0.0650455057621511,,-4.10550802649795,-2.84378531892229,-7.80546100367658,,0.0141606653711977,-0.413902469937302,-9.83692249549328,,-4.10539002095791,-2.8472345060338,-7.88743535452671,,0.958310106251163,0.22952415917208,0.379030466079661
36.639215,0.959553999999997,0.00994299999999981,,,0.999481499195098,0.257705301046371,0.400507271289825,0.936101297000003,0.008333333,,-0.0118106042409302,-0.00876017100478793,-0.0530224740505538,,-1.41727256560252,-1.05122056262337,-6.36269714057435,,0.00348326999920608,-0.294927332094886,-9.8256377768128,,-1.41724353835369,-1.05367829029252,-6.44457745210591,,0.987671015901033,0.248934889510038,0.347484797239271
36.649106,0.969445,0.0098910000000032,,,1.00542867183685,0.261520028114318,0.359995663166046,0.944434630000003,0.008333333,,0.0293609096498698,0.0194107303379583,-0.0315456688403897,,3.52330929891675,2.32928773372651,-3.78548041226598,,-0.00743828539196864,-0.253339745963955,-9.81799177173029,,3.52324731320763,2.32717656926125,-3.86729700709107,,1.03478932321294,0.280921961934023,0.328449994325656
36.65918,0.979518999999996,0.0100739999999959,,,1.01404690742492,0.266555786132812,0.322125136852264,0.952767963000003,0.008333333,,0.0471183073119088,0.0319870724239851,-0.0190348029136149,,5.65419710359694,3.83844884441616,-2.28417644100085,,-0.0151650949616176,-0.321851437939595,-9.81612637868864,,5.65407072781065,3.83576674920728,-2.36597749088455,,1.06116468817107,0.29853168316054,0.303090333938649
36.669159,0.989497999999998,0.00997900000000129,,,1.02440559864044,0.272866696119308,0.285352677106857,0.961101296000003,0.008333333,,0.0263753649581318,0.0176097212265174,-0.0253596603870072,,3.16504392157757,2.11316663170876,-3.04315936816723,,-0.00574059717076327,-0.217649961616679,-9.81551952910984,,3.16499608326972,2.11135288210117,-3.12495536097131,,1.0507807642723,0.290468860056096,0.25999301671985
36.669179,0.989517999999997,1.99999999992428E-05,,,1.03827500343322,0.281343698501586,0.247888252139091,0.969434629000003,0.008333333,,-0.0103839238987766,-0.00806282310444428,-0.0430973172187992,,-1.24607091769603,-0.967538811234866,-5.17167827312304,,0.00250782465672742,-0.241510307777089,-9.82040844634588,,-1.24605001915806,-0.969551397052505,-5.25351500690245,,1.02789116661168,0.273272489623237,0.204790934920292
36.67896,0.999298999999994,0.00978099999999671,,,1.05420017242431,0.291505426168441,0.207281962037086,0.977767962000003,0.008333333,,-0.0228895976606156,-0.0171963704328591,-0.0552020817995581,,-2.74675182914395,-2.06356453448567,-6.62425008091698,,0.00762931361775049,-0.333309205817876,-9.8283993620441,,-2.74668825153301,-2.06634211108972,-6.70615340565788,,1.0313108396704,0.274297482500195,0.152079880237528
36.689209,1.009548,0.0102490000000017,,,1.07115578651428,0.302723795175552,0.162579476833343,0.986101295000003,0.008333333,,0.0034196730587146,0.00102499287695762,-0.0527110546827639,,0.410360783460183,0.12299915015488,-6.32532681494474,,-0.000968377877484083,-0.283178497142086,-9.82492663724784,,0.410352713644861,0.120639329439756,-6.40720120031349,,1.07457542594877,0.30373895546659,0.109868422150579
36.698981,1.01932,0.00977200000000522,,,1.0869995355606,0.313637197017669,0.113659225404262,0.994434628000003,0.008333333,,0.0432645862783694,0.0294414729663953,-0.0422114580869488,,5.19175056107435,3.53297689728651,-5.06537517304886,,-0.0155914789494362,-0.360375084812295,-9.82521195778813,,5.1916206320883,3.52997377169986,-5.14725193608869,,1.13026358046822,0.343066156961287,0.0714477673173132
36.709248,1.029587,0.0102669999999989,,,1.10031712055206,0.32299929857254,0.0616783574223518,1.002767961,0.008333333,,0.0556881545194503,0.0393272014946972,-0.0384206548332659,,6.68257880963719,4.71926436813424,-4.61047876441106,,-0.023358410878521,-0.419450259756095,-9.82611555364981,,6.68238415622099,4.71576894944276,-4.6923630574161,,1.15600446401564,0.362311935823272,0.0232577025890859
36.718977,1.039316,0.0097290000000001,,,1.11552047729492,0.333298087120056,0.0514396093785762,1.011101294,0.008333333,,0.0257408835474262,0.0192457788619848,-0.0481900647282273,,3.08890614924739,2.30949355581792,-5.7828079986996,,-0.00799194207932756,-0.310476602895267,-9.82496188759012,,3.08883954973273,2.30690625089728,-5.8646826778212,,1.14126108334438,0.352533085545303,0.00324954465034888
